"","fips","county","state","pay_employ","employee_employ","pay_total","employee_total","pct_pay","pct_employee"
"321","13169","Jones","Georgia",1489,47,88421,2677,1.68398909761256,1.75569667538289
"322","13173","Lanier","Georgia",1534,33,25630,807,5.9851736246586,4.08921933085502
"323","13175","Laurens","Georgia",7943,176,613249,15530,1.2952324422869,1.13329040566645
"324","13177","Lee","Georgia",14804,257,174139,3979,8.50125474477285,6.45890927368686
"325","13179","Liberty","Georgia",4982,94,539260,12731,0.923858621073323,0.738355195978321
"326","13181","Lincoln","Georgia",4496,116,25704,837,17.4914410208528,13.8590203106332
"327","13185","Lowndes","Georgia",51094,801,1455652,41953,3.51004223536944,1.90927943174505
"328","13189","McDuffie","Georgia",8045,146,209610,6118,3.83808024426316,2.38640078457012
"329","13193","Macon","Georgia",2771,59,72915,1663,3.80031543578139,3.54780517137703
"330","13195","Madison","Georgia",133,10,70751,2245,0.187983208717898,0.44543429844098
"331","13197","Marion","Georgia",1202,51,30656,1086,3.92092901878914,4.69613259668508
"332","13199","Meriwether","Georgia",3952,74,124684,3246,3.16961278111065,2.27972889710413
"333","13205","Mitchell","Georgia",62,2,152153,4912,0.0407484571451105,0.0407166123778502
"334","13207","Monroe","Georgia",7376,211,243570,6233,3.02828755593874,3.38520776512113
"335","13209","Montgomery","Georgia",3510,109,31399,1143,11.1786999585974,9.53630796150481
"336","13211","Morgan","Georgia",1807,42,224058,6461,0.806487605887761,0.650054171180932
"337","13213","Murray","Georgia",372,8,245186,6656,0.151721550170075,0.120192307692308
"338","13215","Muscogee","Georgia",2221,53,3660231,80780,0.0606792303545869,0.0656102995791037
"339","13217","Newton","Georgia",17906,274,874726,19614,2.04704101627252,1.3969613541348
"340","13219","Oconee","Georgia",1240,12,565719,14808,0.219190092607814,0.0810372771474878
"341","13221","Oglethorpe","Georgia",321,8,37770,1231,0.84988085782367,0.649878147847279
"342","13227","Pickens","Georgia",2652,66,274936,6869,0.964588122326651,0.960838550007279
"343","13229","Pierce","Georgia",16940,373,99660,2982,16.9977924944812,12.5083836351442
"344","13231","Pike","Georgia",919,25,62526,1889,1.46978856795573,1.32345156167284
"345","13237","Putnam","Georgia",22158,414,154549,4231,14.337200499518,9.78492082250059
"346","13243","Randolph","Georgia",7395,173,49395,1442,14.9711509262071,11.997226074896
"347","13245","Richmond","Georgia",87812,1194,3777137,86391,2.32482962624866,1.38208841198736
"348","13247","Rockdale","Georgia",35755,523,1660710,35158,2.15299480342745,1.48757039649582
"349","13251","Screven","Georgia",944,20,87592,2464,1.07772399305873,0.811688311688312
"350","13255","Spalding","Georgia",18388,299,622326,16816,2.95472148038167,1.77806850618459
"351","13257","Stephens","Georgia",6629,164,295807,8260,2.24098821190844,1.98547215496368
"352","13261","Sumter","Georgia",9863,271,286953,9247,3.43714824378905,2.93068022061209
"353","13263","Talbot","Georgia",590,18,22041,548,2.67682954493898,3.28467153284672
"354","13267","Tattnall","Georgia",6925,223,119575,3592,5.79134434455363,6.20824053452116
"355","13271","Telfair","Georgia",3046,66,73793,2982,4.12776279592915,2.21327967806841
"356","13275","Thomas","Georgia",16697,406,733577,17261,2.27610734796756,2.35212328370315
"357","13279","Toombs","Georgia",8562,215,318306,9167,2.68986447003827,2.34536925929966
"358","13285","Troup","Georgia",20343,409,1562615,33985,1.3018561833849,1.20347212005296
"359","13291","Union","Georgia",100,4,227660,6111,0.0439251515417728,0.0654557355588283
"360","13293","Upson","Georgia",7761,141,201726,5465,3.847297819815,2.580054894785
"361","13297","Walton","Georgia",4800,193,682116,17929,0.7036926270605,1.07646829159462
"362","13299","Ware","Georgia",32263,746,386901,11972,8.33882569442829,6.23120614767792
"363","13301","Warren","Georgia",12882,243,37103,898,34.7195644557044,27.0601336302895
"364","13303","Washington","Georgia",1854,45,218689,5084,0.847779266446872,0.885129819040126
"365","13305","Wayne","Georgia",53873,707,223984,5922,24.0521644403172,11.9385342789598
"366","13307","Webster","Georgia",1021,25,15034,329,6.79127311427431,7.59878419452887
"367","13309","Wheeler","Georgia",6422,130,25720,692,24.9688958009331,18.7861271676301
"368","13311","White","Georgia",266,9,213097,6590,0.124825783563354,0.136570561456753
"369","13313","Whitfield","Georgia",16633,299,2130024,47826,0.780883220095173,0.6251829548781
"370","13315","Wilcox","Georgia",429,15,14737,466,2.91104023885458,3.21888412017167
"371","13317","Wilkes","Georgia",12471,311,66385,1960,18.7858703020261,15.8673469387755
"372","13319","Wilkinson","Georgia",1558,58,105324,2126,1.47924499639209,2.72812793979304
"373","15001","Hawaii","Hawaii",3093,110,2217336,56363,0.139491714381582,0.195163493781381
"374","15003","Honolulu","Hawaii",9454,143,17628640,369144,0.0536286406665517,0.0387382701601543
"375","16001","Ada","Idaho",51812,1364,10236127,205792,0.506168006708006,0.662805162494169
"376","16003","Adams","Idaho",6436,130,17190,533,37.4403723094823,24.390243902439
"377","16005","Bannock","Idaho",2210,49,901343,24685,0.245189678069281,0.198501114036864
"378","16009","Benewah","Idaho",38584,660,88139,2121,43.7763078773301,31.1173974540311
"379","16013","Blaine","Idaho",2660,59,499273,11696,0.532774654347421,0.504445964432285
"380","16015","Boise","Idaho",1959,40,20388,726,9.60859329017069,5.50964187327824
"381","16017","Bonner","Idaho",29232,586,463273,12835,6.30988639527881,4.56564082586677
"382","16019","Bonneville","Idaho",7974,224,2372506,51115,0.336100309124613,0.438227526166487
"383","16021","Boundary","Idaho",28131,585,93783,2644,29.9958414638047,22.125567322239
"384","16027","Canyon","Idaho",42901,1079,2020740,55407,2.12303413600958,1.94740736730016
"385","16035","Clearwater","Idaho",11010,211,71567,1731,15.3841854486006,12.1894858463316
"386","16039","Elmore","Idaho",391,12,133639,4130,0.292579262041769,0.290556900726392
"387","16043","Fremont","Idaho",434,18,63989,1734,0.67824157277032,1.03806228373702
"388","16045","Gem","Idaho",7951,141,89779,2776,8.85619131422716,5.0792507204611
"389","16049","Idaho","Idaho",17756,332,122614,3405,14.4812174792438,9.7503671071953
"390","16055","Kootenai","Idaho",49831,1400,2246639,54852,2.21802434659062,2.55232261357836
"391","16057","Latah","Idaho",25076,393,270455,8994,9.2717827364996,4.36957971981321
"392","16059","Lemhi","Idaho",483,2,59034,1897,0.818172578514077,0.105429625724829
"393","16061","Lewis","Idaho",3310,67,27311,835,12.1196587455604,8.02395209580838
"394","16069","Nez Perce","Idaho",98129,1235,707384,17601,13.8720977573708,7.01664678143287
"395","16075","Payette","Idaho",14897,455,211663,5590,7.03807467530934,8.13953488372093
"396","16079","Shoshone","Idaho",885,30,143034,3896,0.618734007298964,0.770020533880903
"397","16083","Twin Falls","Idaho",2703,83,1084386,31042,0.249265482955331,0.267379679144385
"398","16085","Valley","Idaho",1200,28,130118,3840,0.922239813092731,0.729166666666667
"399","16087","Washington","Idaho",11862,227,64703,1943,18.3329984699318,11.6829644879053
"400","17001","Adams","Illinois",560,18,1343410,31431,0.0416849658704342,0.0572683019948459
"401","17003","Alexander","Illinois",2402,70,32406,911,7.4122076158736,7.68386388583974
"402","17007","Boone","Illinois",40247,1297,920466,16693,4.37245916742172,7.76972383633858
"403","17019","Champaign","Illinois",16435,446,2988790,69821,0.549888081798989,0.638776299394165
"404","17027","Clinton","Illinois",6612,149,299877,8974,2.20490401064436,1.66035212837085
"405","17029","Coles","Illinois",2720,66,752506,19330,0.361458911955519,0.341438178996379
"406","17031","Cook","Illinois",536922,9360,157638742,2413447,0.340602819578451,0.38782703742821
"407","17037","DeKalb","Illinois",14037,241,1133833,27446,1.2380130054426,0.878087881658529
"408","17041","Douglas","Illinois",10934,289,268379,6669,4.07408925437534,4.3334832808517
"409","17043","DuPage","Illinois",155376,2471,35910817,580152,0.43267186040351,0.425922861594892
"410","17049","Effingham","Illinois",23218,565,1057383,26716,2.19579849496351,2.11483755053152
"411","17063","Grundy","Illinois",589,8,924693,17344,0.0636968161324894,0.0461254612546125
"412","17073","Henry","Illinois",2531,106,498828,13182,0.50738932056741,0.804126839629798
"413","17077","Jackson","Illinois",421,23,590253,16563,0.071325346927504,0.138863732415625
"414","17089","Kane","Illinois",95419,1882,9205344,193876,1.03656093677759,0.970723555262126
"415","17091","Kankakee","Illinois",10472,239,1460548,36277,0.716991156743907,0.658819637787028
"416","17093","Kendall","Illinois",14310,312,839639,23617,1.70430387345038,1.32108227124529
"417","17095","Knox","Illinois",4610,85,484495,15483,0.951506207494401,0.548989213976619
"418","17097","Lake","Illinois",75010,1224,22960473,317916,0.32669187607764,0.385007360434832
"419","17099","LaSalle","Illinois",6010,123,1591665,36655,0.377592018420962,0.335561314963852
"420","17105","Livingston","Illinois",1947,61,513737,11243,0.378987692145981,0.542559814995997
"421","17111","McHenry","Illinois",21383,469,3947964,85439,0.541620946898199,0.548929645712145
"422","17117","Macoupin","Illinois",2067,66,278340,8314,0.742616943306747,0.793841712773635
"423","17119","Madison","Illinois",10337,187,3865685,90312,0.267404095263841,0.207059969882186
"424","17121","Marion","Illinois",807,28,416461,11107,0.193775647659685,0.252093274511569
"425","17133","Monroe","Illinois",635,14,297599,8387,0.213374372897758,0.166925002980804
"426","17139","Moultrie","Illinois",5709,129,203471,4914,2.80580524988819,2.62515262515263
"427","17161","Rock Island","Illinois",1453,42,3310270,64754,0.0438937005138554,0.0648608580164932
"428","17165","Saline","Illinois",1137,36,231455,6547,0.491240197878637,0.549870169543302
"429","17167","Sangamon","Illinois",9803,233,3601143,83917,0.272219125983056,0.27765530226295
"430","17179","Tazewell","Illinois",24937,449,1800815,41934,1.38476189947329,1.07073019506844
"431","17181","Union","Illinois",4097,85,102835,3551,3.98405212233189,2.39369191776964
"432","17191","Wayne","Illinois",509,18,93064,3074,0.546935442276283,0.585556278464541
"433","17195","Whiteside","Illinois",1716,63,699940,17778,0.245163871188959,0.35437057036787
"434","17197","Will","Illinois",61594,977,10818482,229996,0.569340504518102,0.424789996347763
"435","17199","Williamson","Illinois",279,8,941957,24672,0.0296191864384468,0.0324254215304799
"436","17201","Winnebago","Illinois",14489,328,5336085,119972,0.271528658182919,0.273397125996066
"437","18003","Allen","Indiana",45517,893,8062945,180061,0.564520779938348,0.495943041524817
"438","18005","Bartholomew","Indiana",39910,639,2503956,47437,1.59387784769381,1.34704977127559
"439","18009","Blackford","Indiana",3862,85,110063,2884,3.50889944849768,2.94729542302358
"440","18011","Boone","Indiana",481,12,1026451,25414,0.0468604930970889,0.0472180687809869
"441","18017","Cass","Indiana",7027,215,444932,12857,1.57934246131993,1.67224080267559
"442","18019","Clark","Indiana",47505,1148,1977587,49903,2.40216991717684,2.30046289802216
"443","18021","Clay","Indiana",6370,130,199565,5951,3.19194247488287,2.18450680557889
"444","18023","Clinton","Indiana",2746,87,378675,10062,0.725160097709117,0.86463923673226
"445","18025","Crawford","Indiana",1231,33,49555,1366,2.48410856623953,2.41581259150805
"446","18027","Daviess","Indiana",13779,511,384177,10630,3.58662803863844,4.8071495766698
"447","18031","Decatur","Indiana",884,32,509511,12062,0.173499688917413,0.265295970817443
"448","18033","DeKalb","Indiana",76621,1227,1009221,22368,7.59209330761052,5.48551502145923
"449","18035","Delaware","Indiana",6733,128,1547865,42027,0.434986255261279,0.304566112261165
"450","18037","Dubois","Indiana",33344,802,1239885,29009,2.6892816672514,2.76465924368299
"451","18039","Elkhart","Indiana",239744,5317,6579289,143550,3.64391957854413,3.70393591083246
"452","18043","Floyd","Indiana",30776,743,1165068,29177,2.64156255257204,2.54652637351338
"453","18047","Franklin","Indiana",1204,37,258798,5841,0.465227706551055,0.633453175826057
"454","18049","Fulton","Indiana",14054,273,180756,5000,7.77512226426785,5.46
"455","18053","Grant","Indiana",23218,462,999944,28228,2.32193002808157,1.63667280714184
"456","18057","Hamilton","Indiana",1786,53,7880885,148171,0.022662429409895,0.0357694825573155
"457","18061","Harrison","Indiana",4191,142,313169,8959,1.33825506355993,1.58499832570599
"458","18067","Howard","Indiana",1007,24,1525453,33380,0.0660131777249119,0.0718993409227082
"459","18069","Huntington","Indiana",3989,93,449635,13137,0.887164033049029,0.707924183603562
"460","18071","Jackson","Indiana",2015,62,996387,21272,0.202230659372312,0.291462955998496
"461","18073","Jasper","Indiana",6070,149,342941,8702,1.76998375813916,1.71225005745806
"462","18077","Jefferson","Indiana",2642,99,446510,11366,0.591700073906519,0.871018828083759
"463","18081","Johnson","Indiana",19491,498,1854974,49959,1.05074249019124,0.996817390260013
"464","18085","Kosciusko","Indiana",7225,179,1971775,38382,0.366421118028173,0.466364441665364
"465","18087","LaGrange","Indiana",55506,905,645791,14370,8.59504081041699,6.29784272790536
"466","18089","Lake","Indiana",22603,406,7922501,168474,0.285301320883393,0.240986739793677
"467","18091","LaPorte","Indiana",9855,295,1416856,36488,0.695554100063803,0.808484981363736
"468","18093","Lawrence","Indiana",296,14,485195,11828,0.0610063994888653,0.118363205951978
"469","18097","Marion","Indiana",104616,2092,28635285,528703,0.365339475405955,0.395685290229108
"470","18099","Marshall","Indiana",37332,670,678529,17345,5.50190190839301,3.86278466416835
"471","18103","Miami","Indiana",4117,118,232120,6666,1.77365155953817,1.77017701770177
"472","18105","Monroe","Indiana",450,18,2083887,51924,0.0215942611091676,0.0346660503813266
"473","18109","Morgan","Indiana",18460,264,465556,12417,3.96515134591757,2.12611741966659
"474","18113","Noble","Indiana",1591,35,683385,16856,0.232811665459441,0.207641196013289
"475","18117","Orange","Indiana",907,26,313032,7186,0.289746735158067,0.361814639576955
"476","18119","Owen","Indiana",3576,101,107538,3250,3.32533616024103,3.10769230769231
"477","18121","Parke","Indiana",6721,207,68791,2155,9.77017342384905,9.60556844547564
"478","18123","Perry","Indiana",1891,56,229303,5775,0.824673030880538,0.96969696969697
"479","18135","Randolph","Indiana",8801,208,208481,5526,4.22148780944067,3.76402461093015
"480","18137","Ripley","Indiana",2334,61,390619,9395,0.597513177802411,0.649281532730176
"481","18139","Rush","Indiana",2680,95,169581,4003,1.58036572493381,2.3732200849363
"482","18141","St. Joseph","Indiana",53315,1112,5237752,122144,1.01789851829564,0.910400838354729
"483","18145","Shelby","Indiana",1692,36,716494,16437,0.236149918910696,0.219018068990692
"484","18153","Sullivan","Indiana",402,20,168610,3930,0.238420022537216,0.508905852417303
"485","18157","Tippecanoe","Indiana",8517,214,3221790,71259,0.264356149842168,0.300312942926508
"486","18163","Vanderburgh","Indiana",15166,310,4628357,105259,0.327675674110705,0.294511633209512
"487","18167","Vigo","Indiana",3195,69,1653321,44320,0.193247409305271,0.155685920577617
"488","18169","Wabash","Indiana",17155,236,400103,10881,4.28764593117272,2.16891829795056
"489","18175","Washington","Indiana",8678,244,156951,4867,5.52911418213328,5.01335524964044
"490","18177","Wayne","Indiana",28827,606,1000400,25894,2.88154738104758,2.34031049664015
"491","18179","Wells","Indiana",5003,173,388016,10440,1.28937981938889,1.65708812260536
"492","18181","White","Indiana",6669,165,278257,7343,2.39670520418175,2.24703799536974
"493","18183","Whitley","Indiana",8390,203,491936,11629,1.70550640733754,1.74563591022444
"494","19005","Allamakee","Iowa",14,2,144427,4058,0.00969347836623346,0.0492853622474125
"495","19011","Benton","Iowa",3896,99,159600,4423,2.44110275689223,2.2382997965182
"496","19013","Black Hawk","Iowa",32111,820,2692549,63282,1.1925873958097,1.29578711165892
"497","19027","Carroll","Iowa",23235,469,387258,10198,5.9998760516245,4.59894096881742
"498","19033","Cerro Gordo","Iowa",11329,234,837012,20178,1.35350508714331,1.15967885816235
"499","19037","Chickasaw","Iowa",816,47,170527,4116,0.478516598544512,1.1418853255588
"500","19043","Clayton","Iowa",1438,34,212513,5509,0.67666448640789,0.617171900526411
"501","19045","Clinton","Iowa",17420,391,667597,16996,2.60935864001786,2.3005413038362
"502","19055","Delaware","Iowa",4324,98,265396,6255,1.629263440293,1.56674660271783
"503","19059","Dickinson","Iowa",444,11,297436,7553,0.149275810594548,0.145637495035085
"504","19061","Dubuque","Iowa",58401,1150,2463870,55865,2.37029551072094,2.05853396581044
"505","19087","Henry","Iowa",1454,50,304071,7904,0.478177794002059,0.632591093117409
"506","19097","Jackson","Iowa",885,24,167424,5139,0.528598050458716,0.467016929363689
"507","19099","Jasper","Iowa",10285,233,329332,9231,3.12298835217956,2.52410356407756
"508","19113","Linn","Iowa",43056,567,6273133,118397,0.686355605723647,0.478897269356487
"509","19119","Lyon","Iowa",267,8,158035,3705,0.168949916157813,0.215924426450742
"510","19125","Marion","Iowa",144991,2628,739987,16214,19.5937225924239,16.2082151227334
"511","19127","Marshall","Iowa",2044,72,571882,13163,0.35741639009446,0.546987768745727
"512","19139","Muscatine","Iowa",402,16,1045560,21246,0.0384482956501779,0.0753082933258025
"513","19153","Polk","Iowa",41829,907,14712098,274185,0.284317029427074,0.330798548425333
"514","19155","Pottawattamie","Iowa",1761,46,1180658,30983,0.14915411575579,0.148468514992092
"515","19163","Scott","Iowa",1513,48,3659422,82797,0.0413453272128768,0.0579731149679336
"516","19167","Sioux","Iowa",11701,234,770403,18615,1.51881547709446,1.25705076551168
"517","19179","Wapello","Iowa",392,15,549587,14229,0.0713262868299287,0.105418511490618
"518","19183","Washington","Iowa",3085,72,235981,6693,1.30730863925486,1.07575078440161
"519","20035","Cowley","Kansas",6378,160,437724,11611,1.45708254516545,1.3780036172595
"520","20037","Crawford","Kansas",8826,275,497696,14636,1.77337169677876,1.87892866903526
"521","20043","Doniphan","Kansas",737,25,63030,1615,1.16928446771379,1.54798761609907
"522","20059","Franklin","Kansas",1201,41,328743,8547,0.365330972826798,0.47970047970048
"523","20079","Harvey","Kansas",3576,87,464251,12796,0.770272977333382,0.679899968740231
"524","20091","Johnson","Kansas",18468,364,19274492,341975,0.0958157548328641,0.106440529278456
"525","20133","Neosho","Kansas",2700,70,195263,5041,1.3827504442726,1.38861337036302
"526","20155","Reno","Kansas",2629,58,860362,22537,0.305569051166834,0.257354572480809
"527","20161","Riley","Kansas",963,25,650080,21041,0.148135614078267,0.118815645644218
"528","20173","Sedgwick","Kansas",10338,328,10999940,230378,0.0939823308127135,0.1423747059181
"529","20177","Shawnee","Kansas",4425,115,3561316,76455,0.124251821517664,0.150415276960303
"530","20209","Wyandotte","Kansas",12088,271,3440622,70666,0.351331823141281,0.383494183907395
"531","21001","Adair","Kentucky",2166,76,115286,4176,1.87880575264993,1.81992337164751
"532","21009","Barren","Kentucky",3883,113,502607,14417,0.772571810579638,0.783796906429909
"533","21011","Bath","Kentucky",349,13,53603,1413,0.651082961774528,0.920028308563341
"534","21013","Bell","Kentucky",443,17,215236,6858,0.205820587634039,0.247885680956547
"535","21015","Boone","Kentucky",69522,1225,3939942,83356,1.76454374201448,1.46960026872691
"536","21033","Caldwell","Kentucky",1432,44,105280,3258,1.36018237082067,1.35052179251074
"537","21039","Carlisle","Kentucky",1262,53,18190,629,6.93787795492029,8.42607313195549
"538","21043","Carter","Kentucky",897,40,130650,4934,0.686567164179104,0.810701256586948
"539","21045","Casey","Kentucky",6550,264,94107,3265,6.96016236836792,8.08575803981623
"540","21047","Christian","Kentucky",1656,69,940892,24535,0.176003196966283,0.28123089464031
"541","21049","Clark","Kentucky",9862,257,487973,12918,2.0210134577118,1.9894720544976
"542","21055","Crittenden","Kentucky",577,22,52789,1765,1.09303074504158,1.24645892351275
"543","21057","Cumberland","Kentucky",1420,51,36165,1130,3.92644822342043,4.51327433628319
"544","21059","Daviess","Kentucky",3938,40,1638344,41233,0.240364660901496,0.0970096767152523
"545","21065","Estill","Kentucky",1434,63,44449,1546,3.22616931764494,4.07503234152652
"546","21067","Fayette","Kentucky",32534,601,7252574,162515,0.448585564242433,0.369812017352244
"547","21069","Fleming","Kentucky",3965,138,73513,2181,5.39360385237985,6.3273727647868
"548","21073","Franklin","Kentucky",1726,43,667303,16824,0.258653115601159,0.255587256300523
"549","21083","Graves","Kentucky",3646,111,317799,9117,1.14726603922605,1.21750575847318
"550","21085","Grayson","Kentucky",6529,198,204734,6268,3.18901599148163,3.15890236119974
"551","21087","Green","Kentucky",402,16,35006,1189,1.1483745643604,1.34566862910008
"552","21089","Greenup","Kentucky",8702,223,180278,5298,4.82698942743984,4.20913552283881
"553","21093","Hardin","Kentucky",760,31,1472472,37241,0.0516138846782825,0.0832415885717355
"554","21095","Harlan","Kentucky",143,12,158287,4447,0.0903422264620594,0.26984483921745
"555","21099","Hart","Kentucky",5310,110,145927,4315,3.63880570422197,2.54924681344148
"556","21107","Hopkins","Kentucky",1993,71,594380,14166,0.335307379117736,0.501200056473246
"557","21111","Jefferson","Kentucky",154524,2592,23283086,447035,0.663674909760674,0.579820372006666
"558","21113","Jessamine","Kentucky",17260,343,629272,16638,2.74285205761578,2.06154585887727
"559","21117","Kenton","Kentucky",9853,161,3066999,59179,0.321258663599173,0.272055965798679
"560","21121","Knox","Kentucky",8283,251,228410,8895,3.62637362637363,2.82181000562114
"561","21125","Laurel","Kentucky",19057,504,788078,24111,2.41816165404947,2.0903322135125
"562","21131","Leslie","Kentucky",110,7,42450,1132,0.259128386336867,0.618374558303887
"563","21135","Lewis","Kentucky",2713,96,40292,1287,6.73334657003872,7.45920745920746
"564","21137","Lincoln","Kentucky",627,28,79661,2479,0.787085273847931,1.12948769665188
"565","21141","Logan","Kentucky",3235,93,367849,7593,0.879436942876017,1.22481232714342
"566","21155","Marion","Kentucky",29900,750,318921,8521,9.37536255060031,8.80178382818918
"567","21157","Marshall","Kentucky",3920,84,423194,9374,0.926289125082114,0.89609558352891
"568","21171","Monroe","Kentucky",14647,465,92016,2698,15.9178838462876,17.2349888806523
"569","21173","Montgomery","Kentucky",1813,56,323394,9663,0.560616461653587,0.579530166614923
"570","21177","Muhlenberg","Kentucky",7203,239,221552,6280,3.25115548494259,3.80573248407643
"571","21179","Nelson","Kentucky",3270,84,650339,14323,0.502814685879211,0.586469315087621
"572","21183","Ohio","Kentucky",11447,289,244493,7227,4.68193363409177,3.99889303998893
"573","21185","Oldham","Kentucky",2547,80,540409,12830,0.471309693213844,0.623538581449727
"574","21199","Pulaski","Kentucky",40579,1360,772961,21422,5.24981208625015,6.34861357482961
"575","21205","Rowan","Kentucky",10385,342,264803,8027,3.92178336348153,4.26062040612931
"576","21211","Shelby","Kentucky",29667,525,632725,18492,4.68876684183492,2.83906554185594
"577","21213","Simpson","Kentucky",40942,641,345392,8266,11.8537777366007,7.75465763368014
"578","21217","Taylor","Kentucky",12757,481,309607,10263,4.12038487501898,4.68673877034006
"579","21219","Todd","Kentucky",6050,163,47327,1443,12.7834005958544,11.2959112959113
"580","21221","Trigg","Kentucky",2885,87,63867,2267,4.51719980584653,3.83767093074548
"581","21227","Warren","Kentucky",61084,911,2301805,55523,2.65374347522922,1.64076148623093
"582","21231","Wayne","Kentucky",5420,224,119130,4293,4.54965164106438,5.21779641276497
"583","22003","Allen Parish","Louisiana",33316,582,125182,3521,26.6140499432826,16.5293950582221
"584","22009","Avoyelles Parish","Louisiana",3149,84,258722,8585,1.21713654037925,0.978450786255096
"585","22011","Beauregard Parish","Louisiana",10727,238,263319,6593,4.07376604043005,3.60988927650538
"586","22013","Bienville Parish","Louisiana",5938,116,120401,3121,4.9318527254757,3.71675744953541
"587","22015","Bossier Parish","Louisiana",4077,82,1312092,36461,0.31072516256482,0.224897836043992
"588","22017","Caddo Parish","Louisiana",26337,516,4338855,99124,0.607003460590409,0.520560106533231
"589","22019","Calcasieu Parish","Louisiana",13128,196,3602061,78604,0.364458014453392,0.249351178057096
"590","22021","Caldwell Parish","Louisiana",3300,88,53669,1636,6.14880098380816,5.37897310513447
"591","22025","Catahoula Parish","Louisiana",1402,24,44310,1477,3.16407131573008,1.6249153689912
"592","22027","Claiborne Parish","Louisiana",1395,37,90964,2452,1.53357372147223,1.5089722675367
"593","22031","De Soto Parish","Louisiana",924,22,238588,4585,0.387278488440324,0.479825517993457
"594","22033","East Baton Rouge Parish","Louisiana",9608,243,12589042,247885,0.0763203427234574,0.0980293281158602
"595","22037","East Feliciana Parish","Louisiana",2464,62,134506,3336,1.83188854028817,1.85851318944844
"596","22043","Grant Parish","Louisiana",2132,50,62497,1884,3.41136374545978,2.65392781316348
"597","22049","Jackson Parish","Louisiana",4338,109,107382,2560,4.03978320388892,4.2578125
"598","22051","Jefferson Parish","Louisiana",570,14,8477939,177136,0.00672333216834893,0.00790353174961611
"599","22055","Lafayette Parish","Louisiana",2782,97,6005511,126289,0.0463241179643164,0.0768079563540768
"600","22059","La Salle Parish","Louisiana",5189,105,NA,NA,NA,NA
"601","22061","Lincoln Parish","Louisiana",30464,566,564712,15654,5.39460822507756,3.61568928069503
"602","22063","Livingston Parish","Louisiana",18600,308,794265,21863,2.34178769050632,1.40877281251429
"603","22069","Natchitoches Parish","Louisiana",50979,1375,409336,11366,12.4540719604433,12.0974837233855
"604","22071","Orleans Parish","Louisiana",336,11,8417729,177577,0.00399157539996833,0.00619449590881702
"605","22073","Ouachita Parish","Louisiana",135258,2112,2434001,61535,5.55702318939064,3.43219306085967
"606","22077","Pointe Coupee Parish","Louisiana",247,11,154621,3951,0.159745442080959,0.278410528980005
"607","22079","Rapides Parish","Louisiana",27119,509,1826548,45486,1.48471324049519,1.11902563426109
"608","22081","Red River Parish","Louisiana",8739,222,74118,1884,11.7906581397231,11.7834394904459
"609","22083","Richland Parish","Louisiana",134,4,198394,5646,0.0675423651924957,0.0708466170740347
"610","22085","Sabine Parish","Louisiana",62378,1255,165522,4517,37.6856248716183,27.7839273854328
"611","22097","St. Landry Parish","Louisiana",3875,109,844929,22455,0.458618416458661,0.485415274994433
"612","22103","St. Tammany Parish","Louisiana",4799,91,3362821,76879,0.142707566058378,0.11836782476359
"613","22105","Tangipahoa Parish","Louisiana",4018,120,1322730,36780,0.303765696703031,0.32626427406199
"614","22109","Terrebonne Parish","Louisiana",293,10,2185457,44441,0.0134068069058325,0.0225017438851511
"615","22111","Union Parish","Louisiana",7449,183,138887,4528,5.36335294160001,4.04151943462898
"616","22113","Vermilion Parish","Louisiana",4033,70,368674,9386,1.09392037409744,0.745791604517366
"617","22115","Vernon Parish","Louisiana",4879,92,259591,7500,1.87949505183153,1.22666666666667
"618","22117","Washington Parish","Louisiana",66614,735,284933,8620,23.378829409019,8.52668213457077
"619","22119","Webster Parish","Louisiana",1577,32,402112,10077,0.392179293331211,0.317554827825742
"620","22127","Winn Parish","Louisiana",58196,1140,157452,4041,36.9611056067881,28.2108389012621
"621","23001","Androscoggin","Maine",50129,926,1884048,45409,2.66070715820404,2.03924332180845
"622","23003","Aroostook","Maine",69728,1506,765987,20566,9.10302655266995,7.32276572984538
"623","23005","Cumberland","Maine",46266,720,8867204,173456,0.521765372715007,0.415090858776866
"624","23007","Franklin","Maine",17145,348,300007,9113,5.71486665311143,3.81872050916273
"625","23009","Hancock","Maine",2724,59,730382,16919,0.372955521904976,0.348720373544536
"626","23011","Kennebec","Maine",8026,190,1987749,49345,0.403773313431424,0.385044077414125
"627","23013","Knox","Maine",1610,43,622878,14901,0.258477583090108,0.288571236829743
"628","23015","Lincoln","Maine",396,9,350805,8651,0.112883225723693,0.104034215697607
"629","23017","Oxford","Maine",40846,891,523242,14028,7.80633053157048,6.35158254918734
"630","23019","Penobscot","Maine",40543,843,2414763,56959,1.67896393973239,1.48001193841184
"631","23021","Piscataquis","Maine",30539,726,168433,4868,18.1312450648032,14.9137222678718
"632","23025","Somerset","Maine",103565,1526,527630,12521,19.6283380399143,12.1875249580704
"633","23027","Waldo","Maine",7029,156,423393,9171,1.66015970977319,1.70101406607785
"634","23029","Washington","Maine",4221,107,269732,7184,1.56488662820874,1.48942093541203
"635","23031","York","Maine",13869,294,2381430,55380,0.582381174336428,0.530877573131094
"636","24001","Allegany","Maryland",1196,33,844066,23845,0.141695080716437,0.13839379324806
"637","24003","Anne Arundel","Maryland",23743,435,14152363,246375,0.167767036501254,0.176560121765601
